lat,lon,value
34.08,-111.36,2
33.49,-112.4,35
33.51,-112.05,7
33.2,-111.8,5
33.52,-112.13,17
33.66,-112.12,24
33.65,-112.1,2
33.51,-112.07,5
33.52,-112.11,10
33.5,-112.11,1
33.6,-112.18,4
33.37,-112.21,1
34.12,-112.15,2
33.53,-112.23,19
33.48,-111.78,2
33.57,-111.87,4
33.32,-111.86,4
33.5,-112.13,4
34.67,-111.95,2
31.95,-110.97,1
33.44,-111.94,4
33.43,-111.95,11
33.16,-112.65,1
34.3,-112.13,1
33.39,-112,47
33.5,-112.23,49
33.5,-112.01,1
33.51,-112.19,5
33.12,-111.98,1
32.85,-111.98,1
33.52,-112.21,5
33.57,-112.23,2
36.92,-111.47,2
33.5,-112.07,4
34.25,-110.03,3
33.52,-112.05,13
33.15,-111.45,3
33.53,-112.35,15
33.5,-112.05,17
33.59,-112.39,6
33.66,-112.1,4
34.25,-110.05,1
33.56,-112.23,2
33.61,-113.63,1
33.5,-112.09,9
33.48,-112.3,7
36.6,-111.52,1
32.76,-113.62,1
33.51,-112.04,5
33.48,-111.92,3
33.54,-112.2,6
33.47,-111.96,4
34.86,-111.76,1
33.54,-112.25,1
33.48,-111.9,3
33.39,-112.01,6
33.46,-112.4,2
33.68,-112.13,28
34.69,-112.25,4
33.48,-112.04,40
33.48,-112.22,11
33.46,-112.42,2
33.15,-111.43,2
33.76,-112.47,1
33.51,-113.05,2
33.69,-111.98,1
33.48,-112.24,11
33.3,-111.87,3
33.39,-112.11,20
33.58,-113.47,1
33.48,-112.26,5
33.3,-111.85,19
33.32,-111.62,1
34.9,-110.22,1
33.57,-112.31,8
33.14,-112.01,1
33.56,-112.11,7
33.59,-111.78,1
33.39,-111.99,3
33.49,-112.38,21
33.5,-111.89,1
34.79,-111.6,1
33.29,-112.04,8
33.3,-111.95,1
36.41,-109.84,5
34.24,-109.35,1
34.13,-109.25,2
33.46,-112.46,7
33.31,-111.97,21
33.3,-111.97,1
33.43,-112,90
34.06,-111.36,1
33.67,-111.93,6
32.38,-111.12,1
33.59,-112.16,1
33.44,-112.41,7
33.59,-111.8,2
33.5,-111.97,2
33.63,-112,1
33.63,-112.22,5
35.16,-113.66,1
33.31,-111.83,3
36.88,-113.94,1
34.07,-112.14,1
33.63,-112.02,2
33.63,-112.2,34
33.48,-112.28,2
34.75,-112.12,2
32.97,-111.74,1
33.31,-111.85,9
33.43,-112.34,1
33.7,-111.92,4
33.44,-112.51,1
32.08,-110.79,1
33.38,-112.18,5
33.66,-113.91,1
33.66,-112.3,1
34.68,-112.55,1
33.38,-112.16,12
33.27,-111.99,1
33.67,-111.97,2
33.63,-112.16,3
33.6,-111.86,1
32.1,-111,1
35.16,-113.68,1
35.89,-110.66,1
32.62,-114.68,1
33.49,-112.5,21
33.54,-112.09,10
33.63,-112.14,21
33.54,-112.42,2
33.62,-112.13,14
33.66,-112.06,17
33.63,-112.31,1
33.04,-112.04,1
33.62,-111.93,17
33.63,-112.18,2
31.96,-110.37,1
33.63,-113.77,1
31.37,-109.75,1
33.66,-112.04,3
33.63,-112.33,12
33.35,-111.88,2
33.6,-111.92,2
33.65,-111.98,1
33.68,-112.07,2
33.63,-112.35,1
33.67,-111.99,1
34.6,-112.44,1
33.21,-111.84,13
33.58,-112.11,2
33.72,-112.43,2
33.44,-112.69,1
33.3,-111.99,11
33.54,-111.95,1
33.63,-112.43,36
33.54,-112.07,2
33.62,-111.97,13
33.06,-111.96,1
33.45,-111.99,28
33.04,-112.06,19
33.62,-111.95,12
33.65,-111.94,2
31.58,-110.22,1
33.25,-111.8,8
33.49,-112.36,1
33.39,-111.95,29
36.83,-114.01,1
32.94,-112.74,6
33.44,-112.16,1
33.58,-112.07,1
33.34,-111.65,1
33.49,-112.3,15
33.5,-111.99,2
33.34,-111.67,1
33.45,-112.04,3
33.58,-112.15,9
36.9,-111.49,1
35.11,-109.58,1
33.43,-112.32,6
33.54,-111.91,14
33.45,-112.06,19
33.58,-112.17,3
33.51,-112.34,2
33.66,-111.92,2
33.4,-112.14,5
35.14,-113.69,1
33.45,-111.97,3
32.07,-111.31,1
33.4,-112.42,1
33.65,-113.84,1
33.77,-112.14,1
32.34,-112.82,1
33.58,-112.03,4
33.02,-112.05,4
33.46,-112.07,13
34.77,-114.51,2
32.9,-111.71,1
33.61,-111.88,1
33.39,-111.97,18
33.42,-112.08,2
33.58,-112.01,1
33.46,-112.09,6
33.27,-111.89,3
33.56,-111.9,5
34.05,-112.86,1
33.6,-112.43,3
33.45,-111.89,1
33.26,-111.58,1
33.45,-112.37,4
33.05,-110.91,1
33.27,-111.97,1
33.64,-112.26,15
33.45,-111.93,9
32.74,-109.1,1
33.41,-111.95,14
33.45,-112.08,120
33.73,-112.44,3
33.69,-112.04,2
33.39,-111.89,15
33.28,-111.83,3
33.61,-112.12,19
33.24,-111.81,28
33.54,-112.26,5
33,-111.57,1
33.62,-111.99,2
33.24,-111.87,1
33.56,-111.94,1
33.67,-112.25,1
33.24,-111.85,3
33.48,-111.77,4
33.76,-111.99,1
33.87,-111.47,1
33.46,-112.11,5
33.65,-112.29,1
33.58,-112.19,13
33.62,-111.89,13
33.57,-111.8,2
33.52,-112.06,1
33.2,-111.64,1
33.5,-112.28,8
32.85,-111.69,2
32.99,-112.67,3
34.29,-110.99,1
33.28,-111.87,21
33.52,-112.08,1
33.48,-111.63,1
33.77,-111.96,1
33.28,-111.85,35
33.58,-112.09,1
31.62,-111.05,2
33.29,-111.89,6
33.81,-114.53,1
33.55,-112.12,2
33.72,-112.25,6
33.13,-111.54,1
33.29,-112.01,5
33.5,-112.2,1
33.42,-112.34,1
33.46,-112.15,3
33.48,-112.06,7
33.55,-111.96,1
31.39,-110.18,1
33.89,-112.15,1
33.46,-112.13,3
33.53,-112.36,4
33.53,-112.12,2
34.1,-109.61,1
33.47,-112.04,19
32.4,-111.02,1
31.76,-110.16,1
33.32,-112.44,3
33.47,-111.71,1
33.42,-112.4,8
33.59,-111.99,5
33.42,-112.22,1
33.18,-112.66,1
33.69,-112.32,11
33.47,-112.08,3
33.69,-112.14,2
32.61,-110.76,8
31.76,-110.12,1
33.57,-112.16,11
33.42,-112.05,5
33.48,-112.01,5
34.29,-114.13,4
33.49,-112.13,2
33.59,-111.89,2
33.62,-114.43,2
33.42,-112.07,3
33.59,-111.91,3
33.3,-111.4,1
32.3,-111.24,1
33.34,-111.88,21
33.5,-112.4,6
33.47,-112.18,19
33.68,-112.3,2
33.56,-112.28,1
33.4,-111.98,2
35.97,-112.13,4
33.53,-112.1,7
33.05,-111.8,1
33.48,-112.13,2
33.49,-112.01,6
34.8,-111.6,1
33.48,-112.12,3
33.56,-112.16,1
31.96,-110.93,1
33.42,-112.11,1
33.47,-112.1,1
33.49,-112.17,1
34.19,-112.14,1
33.41,-112.21,1
33.34,-111.86,19
33.48,-112.03,9
33.49,-112.15,3
33.41,-112.27,5
33.29,-111.92,2
33.63,-111.96,12
32.5,-111.28,1
33.41,-112.03,1
32.98,-110.78,1
33.8,-112.01,1
32.11,-111.02,1
33.53,-112.08,2
33.37,-111.94,9
33.38,-112.13,10
34.57,-113.18,4
33.74,-111.22,1
33.49,-112.05,3
33.68,-111.99,1
33.78,-111.96,1
33.53,-112.06,3
33.52,-112.27,1
34.96,-112.42,1
33.38,-112.11,2
33.52,-111.97,1
33.61,-112.42,2
33.59,-111.83,2
33.49,-112.07,5
33.78,-111.98,1
35.16,-113.67,1
33.39,-112.28,1
32.82,-111.7,3
33.47,-112.34,11
35.69,-114.48,1
35.09,-110.92,1
33.38,-112.07,3
32.82,-111.72,1
33.8,-112.13,1
33.33,-111.9,1
35.79,-114.54,1
33.6,-113.6,1
33.48,-111.99,7
33.38,-112.01,4
33.81,-111.85,1
33.47,-112.3,2
33.33,-111.92,4
33.54,-112.17,11
33.63,-111.94,5
33.41,-112.01,2
33.33,-111.94,3
33.54,-112.19,1
33.37,-112,2
33.56,-112.26,5
33.4,-111.96,1
33.38,-112.22,2
33.56,-112.24,2
33.3,-112.04,2
33.4,-111.94,9
33.06,-112.01,15
34.82,-111.62,1
33.79,-111.99,1
33.38,-112.09,2
33.3,-112.06,6
34.15,-112.14,1
33.5,-112.26,6
32.73,-110.65,1
31.95,-110.35,1
33.3,-112,16
33.27,-111.79,3
33.6,-112.1,2
33.62,-112.46,4
32.42,-111.19,1
33.59,-111.81,6
33.62,-112.44,20
33.6,-112,3
35.37,-111.58,9
32.92,-112.9,1
33.49,-112.19,17
33.6,-112.02,7
33.04,-112.03,2
33.26,-111.86,12
33.49,-112.16,2
33.4,-111.9,11
33.68,-113.95,1
34.27,-110.14,1
33.6,-112.04,2
32,-111,1
32.65,-111.4,1
33.6,-112.24,15
33.52,-112.23,4
33.43,-112.41,7
32.49,-110.93,1
32.44,-112.88,3
33.49,-112.09,11
35.07,-110.91,1
33.01,-112.41,1
34.97,-110.07,1
34.4,-109.42,1
33.62,-112.4,4
34.47,-112.45,2
33.68,-112.1,2
33.45,-112.12,3
31.35,-109.63,1
33.49,-112.23,1
33.59,-111.94,1
33.64,-112.41,1
33.64,-112.23,15
33.54,-112.05,8
33.21,-111.99,2
33.64,-112.43,9
32.72,-111.52,1
33.64,-112.21,10
33.6,-112.26,8
33.25,-111.83,3
33.43,-112.43,48
33.68,-112.24,12
33.54,-112.18,2
33.43,-112.67,1
33.55,-112.28,2
33.44,-112.02,2
33.29,-111.98,3
33.64,-112.37,2
33.42,-112.36,1
33.7,-112,1
32.83,-113.36,1
33.7,-112.22,1
33.64,-112.31,17
33.45,-111.9,6
32.47,-110.92,2
33.55,-112.16,23
33.34,-111.01,1
33.45,-111.92,5
33.62,-112.26,1
33.46,-112.36,8
33.64,-112.12,4
33.61,-112.17,11
33.62,-112.2,19
33.67,-112.22,8
33.64,-112.1,12
33.61,-112.11,26
33.64,-112.39,9
31.36,-109.69,3
33.7,-112.16,11
33.5,-112.95,1
33.64,-112.16,4
33.29,-111.94,6
33.08,-111.82,1
33.7,-112.14,14
31.46,-110.23,2
33.44,-112.04,2
33.58,-112.24,11
33.71,-112.13,2
33.21,-111.81,5
33.67,-112.02,5
33.52,-111.91,111
33.61,-112.01,42
36.97,-111.49,2
32.59,-110.92,3
33.21,-111.83,13
35.35,-112.17,1
35.07,-109.75,1
33.52,-111.93,2
33.64,-112.02,3
33.76,-111.98,3
31.36,-109.67,2
33.51,-111.97,1
33.46,-112.34,6
32.67,-114.07,1
33.61,-112.15,3
33.32,-111.84,9
33.25,-111.85,17
33.27,-111.85,1
33.46,-112.38,4
32.77,-111.61,1
32.68,-114.01,1
33.58,-111.87,2
32.88,-111.68,1
33.61,-112.33,1
33.25,-111.87,1
35.02,-114.39,3
33.55,-111.91,1
33.29,-111.84,7
33.46,-112.18,13
34.13,-114.3,1
33.58,-111.89,11
33.7,-112.43,2
33.55,-111.93,1
33.29,-111.86,3
33.46,-112.16,4
34.87,-111.88,2
33.55,-111.95,4
33.46,-112.32,1
33.29,-111.8,3
33.59,-112.25,1
33.46,-112.14,4
33.54,-113.18,1
33.51,-112.03,21
33.44,-112.36,31
33.61,-112.21,1
33.47,-111.76,1
33.64,-111.9,3
33.73,-112.11,3
33.61,-112.23,21
33.43,-111.93,22
33.67,-112.08,1
33.58,-111.83,6
33.46,-112.22,37
33.43,-111.91,47
33.58,-112.04,1
32.95,-112.69,1
32.88,-113.07,1
33.15,-112.01,1
33.65,-111.9,3
33.4,-112.29,1
33.5,-112.99,1
33.42,-112.63,1
34.38,-112.2,1
33.34,-111.85,15
32.83,-111.73,1
33.72,-111.86,1
33.44,-112.08,145
33.65,-112.18,6
34.72,-114.38,1
33.63,-112.01,1
34.89,-111.79,1
32.1,-110.87,1
33.72,-112,1
33.18,-111.9,1
33.21,-111.75,2
33.34,-111.97,5
32.83,-111.61,1
33.37,-111.91,2
33.57,-112.29,1
34.74,-111.68,1
33.74,-112.33,1
33.33,-112.44,1
33.58,-112.27,3
33.51,-112.11,3
33.34,-111.99,1
33.37,-111.93,27
32.6,-110.79,1
33.5,-112.24,3
33.46,-112.44,3
33.58,-111.95,4
33.29,-111.88,7
33.42,-112.2,4
33.43,-112.02,9
33.45,-112.29,3
33.58,-111.93,6
33.37,-111.99,2
33.55,-111.89,4
33.66,-114.03,1
32.9,-112.96,1
33.58,-111.91,1
33.75,-111.98,1
33.65,-112.42,2
32.82,-113.46,1
33.28,-111.8,35
33.43,-111.99,6
34.94,-111.64,12
33.43,-112.36,12
33.47,-112.37,5
33.42,-111.92,25
33.22,-111.8,3
33.59,-112.23,4
33.47,-112.35,1
35.89,-109.18,2
33.42,-111.94,204
33.43,-112.06,1
33.22,-111.82,2
32.66,-114.3,1
33.59,-112.21,3
32.09,-111,1
33.58,-112.34,4
33.42,-111.96,29
33.43,-112.04,1
33.49,-112.52,1
34.28,-109.79,5
33.65,-112.12,4
33.31,-112.07,3
33.62,-112.11,2
33.47,-112.25,10
33.59,-112.15,12
33.65,-112.14,2
33.39,-112.21,2
34.16,-114.27,3
34.17,-111.34,1
33.59,-112.13,9
33.62,-112.07,2
33.65,-112.16,4
33.27,-111.2,1
33.47,-111.95,1
33.52,-112.35,5
33.59,-112.11,3
34.32,-110.83,2
33.43,-112.3,2
33.47,-112.39,35
33.39,-112.05,4
34.09,-112.15,1
33.57,-112.25,10
35.14,-111.7,3
34.92,-114.62,1
33.35,-112.45,1
33.5,-112.15,2
33.57,-112.27,2
33.31,-112.03,1
34.53,-112.45,4
33.62,-112.15,10
33.5,-112.17,11
35.16,-111.26,1
33.31,-112.01,1
33.42,-111.98,2
33.62,-112.17,1
33.66,-112.02,4
33.39,-112.17,4
33.36,-111.58,1
33.59,-112,3
33.65,-111.96,4
32.66,-114.5,1
33.54,-111.87,4
33.37,-112.17,10
33.47,-111.93,11
33.59,-112.02,4
33.62,-112.14,6
33.5,-112.03,12
33.74,-111.99,3
33.37,-112.15,7
33.66,-112.38,4
33.59,-112.04,8
32.81,-113.48,1
33.39,-112.07,4
33.61,-114.49,1
33.37,-112.13,1
33.68,-111.92,2
33.54,-111.93,3
35.23,-114.14,1
33.31,-111.99,32
33.39,-112.09,7
33.54,-112.08,3
33.39,-112.13,11
33.43,-112.08,8
32.64,-114.53,2
33.54,-112.06,3
33.06,-112.05,12
33.61,-112.44,3
33.49,-112.02,3
33.54,-112.04,8
33.31,-111.89,2
33.47,-111.91,8
33.34,-111.69,1
33.53,-111.98,5
33.62,-112.45,3
33.55,-112.1,1
34.13,-112.15,1
33.48,-112.2,11
33.31,-111.95,33
33.6,-112.31,10
35.17,-113.75,1
33.62,-112.25,2
33.43,-112.1,11
33.37,-112.07,2
33.62,-112.19,2
33.97,-112.13,1
33.55,-112.21,3
34.59,-111.88,1
33.52,-111.96,1
34.09,-111.36,1
36.33,-110.98,2
33.52,-111.98,8
33.5,-111.91,3
33.49,-111.89,1
33.05,-112.03,10
35.01,-114.64,1
33.47,-112.16,8
33.23,-111.8,1
33.74,-111.96,1
33.52,-113.08,4
33.71,-112.28,9
33.37,-112.19,4
33.36,-112.19,8
33.48,-112.71,3
33.63,-112.26,2
33.49,-111.99,21
33.64,-113.86,1
33.63,-112.24,10
32.61,-114.61,15
33.36,-112.05,1
33.87,-112.17,1
33.4,-112.1,5
33.66,-112.26,5
33.65,-112.37,1
34.06,-112.88,1
31.97,-110.79,1
32.69,-111.48,1
33.58,-112.47,1
33.49,-111.91,8
33.35,-111.84,6
33.32,-112.01,1
33.48,-112.15,41
33.64,-111.97,11
33.6,-111.98,4
33.49,-111.87,2
33.59,-112.4,26
34.3,-110.11,1
33.21,-112.01,1
33.6,-111.94,2
33.92,-112.12,8
32.64,-114.71,4
34.07,-109.91,1
35.23,-111.46,1
34.07,-112.15,1
33.35,-111.92,9
33.78,-112.11,3
32.32,-110.86,2
33.4,-112.08,7
33.73,-112.12,1
32.8,-113.54,1
33.35,-111.9,8
33.65,-112.31,2
33.32,-111.89,9
31.36,-109.68,1
33.56,-112.14,10
33.63,-112.45,95
33.57,-112.14,5
33.72,-112.29,1
31.45,-110.26,1
33.61,-111.95,4
31.68,-109.68,1
33.36,-111.89,2
33.73,-112.2,1
33.61,-111.93,9
33.07,-112.04,7
33.65,-112.21,7
33.32,-111.99,26
33.51,-112.36,10
33.63,-112.41,13
33.38,-111.94,19
33.73,-112.26,4
33.64,-111.99,2
33.61,-111.91,1
33.07,-112.02,3
33.65,-112.23,17
33.59,-111.95,1
33.41,-111.93,410
33.51,-112.16,9
33.36,-111.97,6
33.73,-112.28,1
33.45,-112,6
33.57,-112.1,6
33.51,-112.14,50
33.56,-112.12,15
33.36,-111.95,39
35.51,-114.35,1
33.45,-112.02,2
34.49,-112.45,3
33.57,-112.12,8
33.64,-111.87,1
33.51,-112.12,16
33.44,-112.01,1
33.36,-111.93,38
35.12,-109.55,1
32.62,-110.75,1
33.77,-112.12,1
33.72,-112.17,7
34.5,-112,1
33.58,-111.96,2
33.38,-111.97,19
33.71,-112.2,2
33.29,-111.82,3
33.27,-111.81,7
33.72,-112.11,1
33.58,-111.94,4
33.41,-111.97,4
33.38,-111.91,5
32.15,-110.84,1
33.71,-112.22,2
33.46,-112.12,5
33.27,-111.87,8
33.51,-112.2,5
34.15,-111.34,1
33.41,-111.91,56
33.45,-112.14,5
33.32,-111.81,5
33.45,-112.31,6
33.44,-111.93,5
33.72,-112.01,1
33.32,-111.83,9
33.4,-112.04,2
33.45,-112.33,1
33.38,-111.99,7
35.29,-114.06,1
33.46,-111.92,3
33.43,-111.98,2
33.59,-112.34,13
32.65,-114.66,1
32.64,-111.39,1
33.45,-112.35,15
33.41,-111.99,1
33.59,-112.36,1
33.47,-111.24,1
33.46,-112.49,1
33.58,-111.98,6
33.32,-111.97,8
32.81,-113.52,1
33.65,-112.11,1
33.32,-111.95,2
33.65,-112.13,1
33.72,-112.31,1
33.44,-111.97,4
31.45,-109.64,1
33.57,-111.86,2
31.95,-110.96,4
33.43,-111.94,5
34.25,-111.27,1
33.75,-111.97,1
33.72,-112.27,21
33.5,-112.22,4
33.51,-112.18,3
33.72,-112.21,3
33.52,-112.2,11
33.5,-112.06,7
35.81,-109.05,1
33.53,-112.34,2
32.54,-111.3,1
33.32,-111.91,12
33.5,-112.04,10
34.96,-114.6,1
33.4,-111.92,34
32.93,-111.57,1
33.5,-112.08,13
35.26,-112.68,1
32.14,-110.74,1
33.56,-112.2,3
33.49,-112.49,1
34.61,-114.36,1
34.64,-111.82,1
33.52,-112.14,13
32.72,-110.64,2
31.88,-112.82,2
33.48,-111.93,14
33.57,-111.9,11
33.17,-112.01,2
33.5,-112.38,2
33.48,-111.91,6
32.82,-111.74,1
32.89,-110.72,1
33.62,-112.42,2
33.46,-112.41,2
33.3,-111.9,35
33.5,-112.34,13
33.59,-111.93,2
33.42,-112.28,5
33.48,-112.11,1
33.46,-112.43,1
33.53,-112.24,3
33.53,-111.93,2
33.66,-112.09,11
33.53,-112.26,7
33.41,-112.33,10
33.69,-112.18,1
33.39,-112.1,21
33.48,-112.09,6
33.51,-112.28,14
33.53,-111.91,10
32.97,-111.55,7
33.69,-112.33,1
33.53,-112.2,1
33.56,-112.22,11
33.39,-112.12,4
33.59,-111.79,1
33.49,-112.39,1
33.68,-112.26,3
33.59,-111.85,4
33.66,-112.19,15
34.67,-111.78,1
33.48,-112.19,6
33.44,-111.99,3
34.13,-109.24,2
33.56,-112.1,3
33.45,-112.17,1
33.68,-112.14,2
33.5,-112.36,1
33.69,-112.29,3
33.57,-112.04,18
33.33,-111.98,7
33.67,-111.92,9
33.48,-112.35,8
33.31,-111.8,4
33.53,-111.89,2
35.51,-109.87,1
33.53,-112.04,2
33.52,-111.74,1
33.31,-111.82,5
33.11,-110.11,1
35.16,-113.61,1
33.48,-112.29,15
33.5,-111.92,8
33.43,-112.35,10
33.79,-111.91,1
33.38,-112.19,1
33.71,-112.11,3
34.19,-114.23,2
33.38,-112.17,1
33.14,-111.58,1
34.42,-111.33,5
33.33,-111.96,6
33.53,-111.97,1
33.67,-111.9,1
33.63,-112.15,2
33.48,-112.37,13
33.49,-112.29,3
33.62,-112.12,3
33.6,-112.08,1
33.66,-112.07,3
33.04,-112.05,7
33.63,-112.19,7
33.84,-111.96,1
33.63,-112.03,7
33.6,-111.93,2
32.37,-111.23,1
33.63,-112.05,32
33.71,-112.15,7
33.67,-111.98,32
33.3,-112.02,23
33.49,-112.43,6
33.68,-112.11,4
33.63,-112.07,48
33.71,-112.17,16
34.05,-112.15,1
33.76,-111.96,2
33.45,-112.46,24
33.9,-112.31,4
33.3,-111.98,8
33.6,-113.59,1
33.66,-112.17,18
33.63,-112.42,15
33.77,-112.11,1
33.67,-111.88,1
34.89,-114.64,1
33.67,-111.14,1
34.32,-114.15,1
35.19,-113.88,1
33.35,-112.1,1
33.63,-111.86,3
33.68,-112.28,7
33.43,-112.45,2
33.61,-112.24,17
33.03,-111.97,1
33.5,-111.98,1
33.3,-112.16,1
33.63,-111.88,3
33.63,-112.36,12
32.82,-111.88,1
33.49,-112.33,4
33.62,-111.84,1
33.63,-112.38,23
33.66,-112.13,11
35.01,-111.41,1
33.62,-111.86,1
33.63,-112.09,6
33.49,-112.21,2
33.66,-111.91,1
33.68,-112,4
34.4,-110.53,3
33.55,-113.29,1
34.04,-112.15,1
33.63,-111.98,2
33.26,-111.96,1
33.58,-112.02,10
33.49,-112.25,4
33.61,-111.89,5
33.56,-112.36,1
33.33,-111.62,1
35.33,-111.72,2
33.58,-112,2
33.25,-111.81,11
34.84,-111.84,2
33.67,-112.28,5
33.71,-112.19,3
33.64,-112.18,1
33.71,-112.27,1
32.83,-113.4,1
33.41,-111.94,228
33.64,-112.25,5
33.45,-111.94,16
31.72,-110.88,2
31.67,-109.69,3
33.3,-111.8,10
33.41,-111.96,11
33.45,-111.98,11
33.28,-111.82,65
33.7,-112.28,1
33.61,-112.08,3
33.24,-111.86,8
33.73,-111.99,1
35.24,-111.9,1
33.67,-112.24,4
32.83,-113.34,1
33.7,-112.24,1
33.24,-111.84,1
33.46,-112.1,62
33.61,-112.05,1
33.62,-111.88,3
33.44,-112.44,56
34.67,-112.45,1
33.46,-112,23
33.7,-112.12,2
33.55,-112.06,5
32.76,-111.61,2
33.28,-111.86,80
33.39,-110.83,1
33.46,-112.02,6
33.39,-111.92,9
33.77,-111.97,3
33.64,-112.08,1
33.28,-111.84,6
33.46,-112.04,9
33.41,-112.22,5
33.5,-111.9,1
33.46,-112.24,3
33.78,-112.46,1
33.46,-112.25,2
32.04,-111,6
33.64,-112.06,4
33.54,-112.21,2
33.64,-112,10
33.58,-112.38,5
33.06,-111.46,1
33.44,-112.4,3
36.82,-114.04,1
33.65,-112.26,12
33.67,-112.3,5
36.99,-111.49,8
33.67,-112.1,5
33.7,-112.45,4
32.4,-111.03,3
33.47,-112.29,2
33.29,-110.47,3
33.06,-111.48,3
33.42,-112.41,1
33.42,-112.23,2
33.46,-112.2,11
33.11,-112.65,1
35.21,-113.27,1
33.41,-112.2,4
33.7,-112.41,1
33.69,-112.15,1
35.18,-113.82,1
33.42,-112.43,3
33.42,-112.21,1
33.46,-112.26,3
33.69,-112.17,2
34.18,-111.34,2
33.64,-112.07,9
34.23,-110.09,3
33.46,-112.28,24
33.52,-113.09,1
33.47,-112.19,1
33.67,-112.14,2
33.42,-112.31,10
34.26,-114.13,1
33.69,-112.21,5
33.64,-114.38,1
33.67,-112.12,11
33.42,-112.33,2
34.8,-112.46,1
33.62,-111.9,11
33.47,-112.17,6
34.45,-112.04,1
33.49,-112,2
34.7,-113.61,1
33.64,-112.19,3
33.57,-113.42,1
33.47,-112.09,1
33.56,-112.17,2
33.54,-113.22,2
33.41,-112.26,19
33.4,-111.89,1
33.48,-112.14,2
33.11,-110.12,42
33.42,-112.39,1
33.21,-111.79,1
33.28,-111.88,6
33.56,-112.15,2
32.89,-111.72,3
33.69,-112.25,1
32.81,-111.69,1
33.55,-112.09,1
33.56,-112.13,5
31.36,-109.65,1
33.03,-112.65,1
33.58,-112.12,8
